step,value,wall_time
92717,9.0,1766336690.1865
92857,9.0,1766336714.8034766
92974,9.0,1766336734.8422403
93050,9.0,1766336749.2823231
93190,9.0,1766336774.0755625
93308,9.0,1766336794.0925725
93382,9.0,1766336808.451086
93484,9.0,1766336826.312199
93564,9.0,1766336842.087917
93720,9.0,1766336869.2471766
93837,9.0,1766336890.2548606
93994,9.0,1766336917.3351848
94111,9.0,1766336937.4113538
94184,9.0,1766336952.760468
94323,9.0,1766336977.1184251
94441,9.0,1766336997.9686096
94650,9.0,1766337033.9862947
94817,9.0,1766337061.7451162
94893,9.0,1766337076.059129
94968,9.0,1766337090.4666276
95154,9.0,1766337121.9767065
95278,9.0,1766337143.7654212
95418,9.0,1766337167.4596972
95577,9.0,1766337195.0662131
95732,9.0,1766337222.5837126
95852,9.0,1766337244.7905524
95973,9.0,1766337266.2388024
96115,9.0,1766337290.1714637
96319,9.0,1766337324.1910307
96436,9.0,1766337346.0902317
96596,9.0,1766337374.0614781
96674,9.0,1766337388.5541697
96776,9.0,1766337406.326547
96920,9.0,1766337431.4459035
96998,9.0,1766337446.8203807
97142,9.0,1766337471.7616503
97298,9.0,1766337499.058531
97443,9.0,1766337523.3687131
97561,9.0,1766337545.1066992
97702,9.0,1766337570.2671108
97885,9.0,1766337601.276582
98005,9.0,1766337623.114106
98084,9.0,1766337637.3957405
98226,9.0,1766337662.7289677
98341,9.0,1766337684.1440976
98442,9.0,1766337703.5274117
98595,9.0,1766337730.6679397
98739,9.0,1766337754.9906611
98857,9.0,1766337775.9756098
99020,9.0,1766337803.4175243
99098,9.0,1766337817.6659634
99303,9.0,1766337852.2385712
99444,9.0,1766337876.0022125
99524,9.0,1766337891.0180423
99599,9.0,1766337905.496662
99679,9.0,1766337920.9275923
99936,9.0,1766337963.572221
100013,9.0,1766337977.48314
100248,9.0,1766338016.965009
100389,9.0,1766338041.6636593
100464,9.0,1766338057.5389132
100601,9.0,1766338082.563138
100781,9.0,1766338113.1010084
100959,9.0,1766338143.8242855
101032,9.0,1766338158.9846938
101130,9.0,1766338177.1491675
101206,9.0,1766338192.8068376
101280,9.0,1766338207.018232
101356,9.0,1766338221.470685
101431,9.0,1766338237.558679
101504,9.0,1766338252.005799
101581,9.0,1766338266.9788203
101693,9.0,1766338286.869196
101767,9.0,1766338301.5210567
101874,9.0,1766338321.3751233
101971,9.0,1766338339.9268303
102084,9.0,1766338361.215886
102258,9.0,1766338391.1208653
102333,9.0,1766338405.5465178
102612,9.0,1766338452.986436
102726,9.0,1766338473.904425
102822,9.0,1766338492.1679535
