step,value,wall_time
93564,0.0,1766336842.087978
93720,0.0,1766336869.2472456
93837,0.0,1766336890.2548862
93994,0.0,1766336917.3352087
94111,0.0,1766336937.4113793
94184,0.0,1766336952.760493
94323,0.0,1766336977.1184943
94441,0.0,1766336997.968634
94650,0.0,1766337033.9863648
94817,0.0,1766337061.7451425
94893,0.0,1766337076.0591545
94968,0.0,1766337090.4666586
95154,0.0,1766337121.9767296
95278,0.0,1766337143.7654476
95418,0.0,1766337167.459722
95577,0.0,1766337195.0662372
95732,0.0,1766337222.583783
95852,0.0,1766337244.7905765
95973,0.0,1766337266.238829
96115,0.0,1766337290.171489
96319,0.0,1766337324.1910992
96436,0.0,1766337346.090298
96596,0.0,1766337374.0615473
96674,0.0,1766337388.5541945
96776,0.0,1766337406.3265722
96920,0.0,1766337431.4459755
96998,0.0,1766337446.820405
97142,0.0,1766337471.7617195
97298,0.0,1766337499.0585995
97443,0.0,1766337523.368739
97561,0.0,1766337545.106772
97702,0.0,1766337570.2671847
97885,0.0,1766337601.2766514
98005,0.0,1766337623.1141777
98084,0.0,1766337637.395764
98226,0.0,1766337662.7290275
98341,0.0,1766337684.144168
98442,0.0,1766337703.5274386
98595,0.0,1766337730.667965
98739,0.0,1766337754.990685
98857,0.0,1766337775.975683
99020,0.0,1766337803.4175498
99098,0.0,1766337817.6660569
99303,0.0,1766337852.2386417
99444,0.0,1766337876.0022893
99524,0.0,1766337891.0181015
99599,0.0,1766337905.4967222
99679,0.0,1766337920.9276605
99936,0.0,1766337963.5722952
100013,0.0002084935549646616,1766337977.4831629
100248,0.015371247194707394,1766338016.9650795
100389,5.8026722399517894e-05,1766338041.663684
100464,0.015633538365364075,1766338057.5389822
100601,5.9561451053014025e-05,1766338082.5631638
100781,9.672093437984586e-05,1766338113.1010787
100959,0.00015436860849149525,1766338143.8243105
101032,0.015551544725894928,1766338158.9847183
101130,0.00014302905765362084,1766338177.1492352
101206,7.270040896401042e-06,1766338192.8069067
101280,0.00012124466593377292,1766338207.0183082
101356,0.0002503771393094212,1766338221.4707077
101431,0.00010535681212786585,1766338237.5587022
101504,0.00017295136058237404,1766338252.005825
101581,4.2078961996594444e-05,1766338266.9788451
101693,0.015670448541641235,1766338286.8692732
101767,8.507273741997778e-05,1766338301.521124
