step,tag,value,wall_time
57929,rollout/ep_len_mean,750.4099731445312,1777040881.8072338
58019,rollout/ep_len_mean,750.5399780273438,1777040888.6429467
58109,rollout/ep_len_mean,750.5399780273438,1777040895.4346864
58422,rollout/ep_len_mean,750.5800170898438,1777040917.4746568
58512,rollout/ep_len_mean,759.6199951171875,1777040924.2585144
58676,rollout/ep_len_mean,761.25,1777040935.93456
58863,rollout/ep_len_mean,765.0700073242188,1777040949.3022842
58953,rollout/ep_len_mean,765.0700073242188,1777040956.0943987
59071,rollout/ep_len_mean,765.0700073242188,1777040964.7738526
59161,rollout/ep_len_mean,763.260009765625,1777040971.6097085
59362,rollout/ep_len_mean,763.739990234375,1777040985.917769
59498,rollout/ep_len_mean,766.25,1777040995.9098198
59590,rollout/ep_len_mean,766.25,1777041002.8416724
59678,rollout/ep_len_mean,763.2100219726562,1777041009.809692
59770,rollout/ep_len_mean,763.1300048828125,1777041016.8176086
