Wall_time,Step,Value
1774969406.561842,87977,2696.0
1774969417.727615,88104,2700.0
1774969436.0214796,88348,2704.0
1774969446.715567,88473,2708.0
1774969454.3794138,88557,2712.0
1774969463.9427075,88665,2716.0
1774969473.0638132,88773,2720.0
1774969482.5812407,88894,2724.0
1774969496.2679262,89065,2728.0
1774969503.823081,89147,2732.0
1774969516.0949972,89297,2736.0
1774969525.8729517,89407,2740.0
1774969539.431736,89585,2744.0
1774969556.5430052,89798,2748.0
1774969567.7597928,89923,2752.0
1774969586.6351454,90164,2756.0
1774969594.1549854,90244,2760.0
1774969600.8508294,90326,2764.0
1774969611.8594346,90452,2768.0
1774969625.8513355,90621,2772.0
1774969635.7059054,90729,2776.0
1774969648.585181,90877,2780.0
1774969659.106667,91012,2784.0
1774969670.0278091,91138,2788.0
1774969685.7212,91332,2792.0
1774969696.893507,91458,2796.0
1774969704.514392,91538,2800.0
1774969716.098149,91689,2804.0
1774969727.4788032,91816,2808.0
1774969735.1463943,91898,2812.0
1774969746.45101,92024,2816.0
1774969756.4340296,92131,2820.0
1774969768.0856063,92283,2824.0
1774969780.3889854,92435,2828.0
1774969796.9844933,92648,2832.0
1774969805.043174,92729,2836.0
1774969816.1207132,92854,2840.0
1774969830.9088535,93050,2844.0
1774969841.6251907,93175,2848.0
1774969849.6559665,93259,2852.0
1774969859.410003,93367,2856.0
1774969872.0424275,93517,2860.0
1774969881.952635,93644,2864.0
1774969889.2604628,93724,2868.0
1774969904.4985871,93916,2872.0
1774969914.87262,94043,2876.0
1774969922.1919558,94125,2880.0
1774969928.906954,94207,2884.0
1774969939.7993348,94333,2888.0
1774969947.1604261,94417,2892.0
1774969954.5999062,94499,2896.0
1774969967.4204166,94652,2900.0
1774969984.2085345,94875,2904.0
1774969995.389202,95015,2908.0
1774970003.1370497,95095,2912.0
1774970012.8817499,95205,2916.0
1774970020.0874314,95285,2920.0
1774970032.962973,95454,2924.0
1774970040.6945255,95538,2928.0
1774970051.6467748,95672,2932.0
1774970059.0961835,95756,2936.0
1774970067.0595355,95838,2940.0
1774970073.7260747,95920,2944.0
1774970083.179721,96030,2948.0
1774970090.6912842,96112,2952.0
1774970100.5116098,96220,2956.0
1774970110.9140623,96342,2960.0
1774970117.45697,96422,2964.0
1774970125.1917307,96504,2968.0
1774970138.1467252,96654,2972.0
1774970149.1049173,96780,2976.0
1774970161.6299047,96934,2980.0
1774970173.2719796,97085,2984.0
1774970184.0630763,97209,2988.0
1774970193.6198263,97317,2992.0
1774970203.153649,97426,2996.0
1774970214.528438,97552,3000.0
1774970226.9141295,97714,3004.0
1774970243.1463358,97907,3008.0
1774970250.8646111,97989,3012.0
1774970258.3404782,98071,3016.0
1774970272.6301136,98244,3020.0
1774970284.1869068,98393,3024.0
1774970296.6622503,98544,3028.0
1774970304.1849487,98628,3032.0
1774970315.0832026,98752,3036.0
1774970335.7535002,99016,3040.0
1774970348.429822,99182,3044.0
1774970358.5022578,99304,3048.0
1774970371.0912375,99454,3052.0
1774970378.4891205,99536,3056.0
1774970389.29647,99660,3060.0
1774970395.9771378,99742,3064.0
1774970408.732919,99894,3068.0
1774970419.449106,100019,3072.0
1774970430.7256842,100141,3076.0
1774970441.3867588,100253,3080.0
1774970449.754826,100351,3084.0
1774970457.7635767,100426,3088.0
1774970469.1323376,100541,3092.0
1774970476.808733,100618,3096.0
1774970487.7903214,100733,3100.0
1774970499.4385247,100869,3104.0
1774970512.0301301,101003,3108.0
1774970519.6848602,101078,3112.0
1774970529.3310905,101173,3116.0
1774970541.4826114,101306,3120.0
1774970548.2215002,101382,3124.0
1774970561.1917388,101515,3128.0
1774970568.6481106,101591,3132.0
1774970575.9817142,101665,3136.0
1774970583.4803464,101739,3140.0
1774970590.1255326,101812,3144.0
1774970597.2878613,101887,3148.0
1774970610.2363849,102025,3152.0
1774970617.430958,102100,3156.0
1774970625.4406922,102173,3160.0
1774970637.045428,102311,3164.0
1774970655.877846,102528,3168.0
1774970666.6230965,102641,3172.0
1774970688.4307954,102888,3176.0
1774970699.754818,103001,3180.0
1774970706.4703574,103077,3184.0
1774970717.1146212,103186,3188.0
1774970729.344756,103321,3192.0
1774970741.9718666,103457,3196.0
1774970749.5106113,103529,3200.0
1774970756.3270702,103603,3204.0
1774970763.7316382,103679,3208.0
1774970776.7366178,103809,3212.0
1774970793.8688402,104006,3216.0
1774970803.5150626,104102,3220.0
1774970810.2592626,104177,3224.0
1774970818.0854256,104250,3228.0
1774970826.1853113,104326,3232.0
1774970835.9990766,104423,3236.0
1774970848.5428188,104559,3240.0
1774970855.3676448,104635,3244.0
1774970863.4120054,104705,3248.0
1774970872.5581083,104801,3252.0
1774970880.4123533,104874,3256.0
1774970898.6640756,105084,3260.0
1774970914.6705716,105275,3264.0
1774970922.3756676,105349,3268.0
1774970933.2264152,105456,3272.0
1774970940.9954183,105532,3276.0
1774970953.6565845,105657,3280.0
1774970965.2921462,105791,3284.0
