Wall_time,Step,Value
1777041792.0331323,73296,2332.0
1777041807.0824249,73487,2336.0
1777041819.5348866,73633,2340.0
1777041832.6410286,73801,2344.0
1777041840.4551127,73885,2348.0
1777041847.750478,73962,2352.0
1777041855.646983,74040,2356.0
1777041863.5266924,74124,2360.0
1777041870.4676597,74205,2364.0
1777041877.6749215,74283,2368.0
1777041890.4820452,74430,2372.0
1777041897.8723705,74508,2376.0
1777041907.4551406,74619,2380.0
1777041917.6557293,74746,2384.0
1777041925.7740712,74830,2388.0
1777041933.0238576,74911,2392.0
1777041941.397277,74995,2396.0
1777041952.2320077,75118,2400.0
1777041962.1579046,75241,2404.0
1777041977.5422451,75435,2408.0
1777041985.5706909,75516,2412.0
1777041997.8171072,75661,2416.0
1777042009.886025,75803,2420.0
1777042021.6825225,75952,2424.0
1777042033.1259534,76086,2428.0
1777042045.2538948,76231,2432.0
1777042059.4906955,76403,2436.0
1777042067.0782776,76484,2440.0
1777042073.8146982,76562,2444.0
1777042086.163987,76711,2448.0
1777042093.6406913,76788,2452.0
1777042102.9153671,76892,2456.0
1777042113.835138,77020,2460.0
1777042120.770624,77100,2464.0
1777042128.8791475,77184,2468.0
1777042141.502003,77332,2472.0
1777042149.045046,77413,2476.0
1777042161.4900715,77561,2480.0
1777042168.6228662,77645,2484.0
1777042176.0373561,77729,2488.0
1777042187.3187907,77856,2492.0
1777042195.1546884,77940,2496.0
1777042209.1469712,78110,2500.0
1777042216.0748968,78191,2504.0
1777042231.835951,78381,2508.0
1777042239.4800029,78464,2512.0
1777042247.4920893,78545,2516.0
1777042261.7773676,78713,2520.0
1777042268.9002943,78797,2524.0
1777042279.3020043,78923,2528.0
1777042291.2995582,79059,2532.0
1777042298.676874,79140,2536.0
1777042309.2803152,79263,2540.0
1777042316.2016616,79344,2544.0
1777042328.5676682,79490,2548.0
1777042345.9833245,79697,2552.0
1777042359.656037,79863,2556.0
1777042368.9003687,79969,2560.0
1777042384.6261828,80173,2564.0
1777042395.5806468,80300,2568.0
1777042412.9755607,80514,2572.0
1777042426.946932,80679,2576.0
1777042437.1289234,80802,2580.0
1777042444.021889,80882,2584.0
1777042454.7318513,81006,2588.0
1777042467.594111,81158,2592.0
1777042478.497945,81283,2596.0
1777042486.0203578,81367,2600.0
1777042492.916433,81448,2604.0
1777042508.3706262,81639,2608.0
1777042515.6779413,81720,2612.0
1777042529.202022,81887,2616.0
1777042536.6299586,81971,2620.0
1777042543.3050299,82049,2624.0
1777042550.835141,82130,2628.0
1777042561.5318635,82263,2632.0
1777042568.9540534,82341,2636.0
1777042578.8580275,82450,2640.0
1777042585.788947,82531,2644.0
1777042593.0631444,82612,2648.0
1777042600.8664513,82696,2652.0
1777042608.3750134,82773,2656.0
1777042615.9034247,82853,2660.0
1777042627.8560376,83005,2664.0
1777042635.7607682,83086,2668.0
1777042643.433787,83170,2672.0
1777042650.9895234,83248,2676.0
1777042659.3284168,83332,2680.0
1777042666.4328034,83416,2684.0
1777042680.285779,83586,2688.0
1777042687.9652503,83670,2692.0
1777042697.198834,83779,2696.0
1777042708.3907151,83909,2700.0
1777042715.0615118,83987,2704.0
1777042722.7347012,84070,2708.0
1777042730.9667046,84151,2712.0
1777042738.443419,84235,2716.0
1777042747.4452372,84340,2720.0
1777042763.7293065,84552,2724.0
1777042777.6855311,84727,2728.0
1777042793.3902073,84915,2732.0
1777042800.8027942,84999,2736.0
1777042815.4170732,85175,2740.0
1777042822.1153424,85253,2744.0
1777042834.9171042,85404,2748.0
1777042845.5510013,85521,2752.0
1777042861.1255958,85719,2756.0
1777042873.416242,85871,2760.0
1777042883.337676,85994,2764.0
1777042892.6593106,86103,2768.0
1777042908.4630547,86296,2772.0
1777042921.1558652,86445,2776.0
1777042937.3413851,86634,2780.0
1777042947.4828691,86760,2784.0
